image_name,split,style,style_path,genre,artist,title,chan_image_path,chan_image_name,chan_split_style,chan_split_genre,chan_split_artist
high-renaissance_titian_not_detected_224922.jpg,train,high_renaissance,High_Renaissance,religious_painting,titian,not,High_Renaissance/titian_not_detected_224922.jpg,titian_not_detected_224922.jpg,train,train,
color-field-painting_helen-frankenthaler_dawn-stroke-1977.jpg,train,color_field_painting,Color_Field_Painting,abstract_painting,helen-frankenthaler,dawn-stroke-1977.jpg,Color_Field_Painting/helen-frankenthaler_dawn-stroke-1977.jpg,helen-frankenthaler_dawn-stroke-1977.jpg,val,val,
synthetic-cubism_juan-gris_the-sideboard-1917.jpg,train,synthetic_cubism,Synthetic_Cubism,still_life,juan-gris,the-sideboard-1917.jpg,Synthetic_Cubism/juan-gris_the-sideboard-1917.jpg,juan-gris_the-sideboard-1917.jpg,train,train,
romanticism_ivan-aivazovsky_seascape-with-moon-1849.jpg,train,romanticism,Romanticism,landscape,ivan-aivazovsky,seascape-with-moon-1849.jpg,Romanticism/ivan-aivazovsky_seascape-with-moon-1849.jpg,ivan-aivazovsky_seascape-with-moon-1849.jpg,train,train,train
high-renaissance_raphael_colonna-madonna.jpg,train,high_renaissance,High_Renaissance,religious_painting,raphael,colonna-madonna.jpg,High_Renaissance/raphael_colonna-madonna.jpg,raphael_colonna-madonna.jpg,train,train,
mannerism-late-renaissance_el-greco_christ-carrying-the-cross.jpg,train,mannerism_late_renaissance,Mannerism_Late_Renaissance,religious_painting,el-greco,christ-carrying-the-cross.jpg,Mannerism_Late_Renaissance/el-greco_christ-carrying-the-cross.jpg,el-greco_christ-carrying-the-cross.jpg,val,val,
rococo_maurice-quentin-de-la-tour_jean-nicolas-vernezobre.jpg,train,rococo,Rococo,portrait,maurice-quentin-de-la-tour,jean-nicolas-vernezobre.jpg,Rococo/maurice-quentin-de-la-tour_jean-nicolas-vernezobre.jpg,maurice-quentin-de-la-tour_jean-nicolas-vernezobre.jpg,train,train,
art-nouveau-modern_aubrey-beardsley_lysistrata-defending-the-acropolis-1896.jpg,train,art_nouveau_modern,Art_Nouveau_Modern,illustration,aubrey-beardsley,lysistrata-defending-the-acropolis-1896.jpg,Art_Nouveau_Modern/aubrey-beardsley_lysistrata-defending-the-acropolis-1896.jpg,aubrey-beardsley_lysistrata-defending-the-acropolis-1896.jpg,train,train,
northern-renaissance_hans-memling_the-martyrdom-of-saint-ursula-and-her-companions-at-cologne-from-the-reliquary-of-st-ursula-1489.jpg,train,northern_renaissance,Northern_Renaissance,religious_painting,hans-memling,the-martyrdom-of-saint-ursula-and-her-companions-at-cologne-from-the-reliquary-of-st-ursula-1489.jpg,Northern_Renaissance/hans-memling_the-martyrdom-of-saint-ursula-and-her-companions-at-cologne-from-the-reliquary-of-st-ursula-1489.jpg,hans-memling_the-martyrdom-of-saint-ursula-and-her-companions-at-cologne-from-the-reliquary-of-st-ursula-1489.jpg,train,train,
contemporary-realism_neil-welliver_illusory-flowage.jpg,train,contemporary_realism,Contemporary_Realism,landscape,neil-welliver,illusory-flowage.jpg,Contemporary_Realism/neil-welliver_illusory-flowage.jpg,neil-welliver_illusory-flowage.jpg,train,train,
impressionism_konstantin-korovin_spanish-squash-1902.jpg,train,impressionism,Impressionism,genre_painting,konstantin-korovin,spanish-squash-1902.jpg,Impressionism/konstantin-korovin_spanish-squash-1902.jpg,konstantin-korovin_spanish-squash-1902.jpg,train,train,
rococo_giovanni-domenico-tiepolo_peasant-family-at-table-from-the-room-of-rustic-scenes-in-the-foresteria-guesthouse-1757.jpg,train,rococo,Rococo,genre_painting,giovanni-domenico-tiepolo,peasant-family-at-table-from-the-room-of-rustic-scenes-in-the-foresteria-guesthouse-1757.jpg,Rococo/giovanni-domenico-tiepolo_peasant-family-at-table-from-the-room-of-rustic-scenes-in-the-foresteria-guesthouse-1757.jpg,giovanni-domenico-tiepolo_peasant-family-at-table-from-the-room-of-rustic-scenes-in-the-foresteria-guesthouse-1757.jpg,val,val,
analytical-cubism_pablo-picasso_man-with-a-guitar-1911.jpg,train,analytical_cubism,Analytical_Cubism,genre_painting,pablo-picasso,man-with-a-guitar-1911.jpg,Analytical_Cubism/pablo-picasso_man-with-a-guitar-1911.jpg,pablo-picasso_man-with-a-guitar-1911.jpg,train,train,train
high-renaissance_leonardo-da-vinci_head-of-a-young-woman-with-tousled-hair-leda.jpg,train,high_renaissance,High_Renaissance,portrait,leonardo-da-vinci,head-of-a-young-woman-with-tousled-hair-leda.jpg,High_Renaissance/leonardo-da-vinci_head-of-a-young-woman-with-tousled-hair-leda.jpg,leonardo-da-vinci_head-of-a-young-woman-with-tousled-hair-leda.jpg,train,train,
impressionism_adolf-hitler_destroyed-bridge.jpg,train,impressionism,Impressionism,landscape,adolf-hitler,destroyed-bridge.jpg,Impressionism/adolf-hitler_destroyed-bridge.jpg,adolf-hitler_destroyed-bridge.jpg,train,train,
post-impressionism_gustave-loiseau_louvier-road-in-winter.jpg,train,post_impressionism,Post_Impressionism,cityscape,gustave-loiseau,louvier-road-in-winter.jpg,Post_Impressionism/gustave-loiseau_louvier-road-in-winter.jpg,gustave-loiseau_louvier-road-in-winter.jpg,train,train,
mannerism-late-renaissance_gregorio-lopes_visita-o-1527.jpg,train,mannerism_late_renaissance,Mannerism_Late_Renaissance,religious_painting,gregorio-lopes,visita-o-1527.jpg,Mannerism_Late_Renaissance/gregorio-lopes_visita-o-1527.jpg,gregorio-lopes_visita-o-1527.jpg,train,train,
expressionism_edvard-munch_berlin-girl-1906.jpg,train,expressionism,Expressionism,portrait,edvard-munch,berlin-girl-1906.jpg,Expressionism/edvard-munch_berlin-girl-1906.jpg,edvard-munch_berlin-girl-1906.jpg,train,train,
impressionism_claude-monet_three-trees-in-spring.jpg,train,impressionism,Impressionism,landscape,claude-monet,three-trees-in-spring.jpg,Impressionism/claude-monet_three-trees-in-spring.jpg,claude-monet_three-trees-in-spring.jpg,train,train,train
analytical-cubism_pablo-picasso_still-life-on-the-piano-cort-1911.jpg,train,analytical_cubism,Analytical_Cubism,still_life,pablo-picasso,still-life-on-the-piano-cort-1911.jpg,Analytical_Cubism/pablo-picasso_still-life-on-the-piano-cort-1911.jpg,pablo-picasso_still-life-on-the-piano-cort-1911.jpg,train,val,val
pointillism_henri-edmond-cross_the-hair.jpg,train,pointillism,Pointillism,portrait,henri-edmond-cross,the-hair.jpg,Pointillism/henri-edmond-cross_the-hair.jpg,henri-edmond-cross_the-hair.jpg,train,train,
post-impressionism_nicolae-tonitza_good-night-1920.jpg,train,post_impressionism,Post_Impressionism,portrait,nicolae-tonitza,good-night-1920.jpg,Post_Impressionism/nicolae-tonitza_good-night-1920.jpg,nicolae-tonitza_good-night-1920.jpg,train,train,
art-nouveau-modern_jacek-malczewski_my-models.jpg,train,art_nouveau_modern,Art_Nouveau_Modern,genre_painting,jacek-malczewski,my-models.jpg,Art_Nouveau_Modern/jacek-malczewski_my-models.jpg,jacek-malczewski_my-models.jpg,train,train,
pop-art_roy-lichtenstein_woman-sunlight-moonlight.jpg,train,pop_art,Pop_Art,portrait,roy-lichtenstein,woman-sunlight-moonlight.jpg,Pop_Art/roy-lichtenstein_woman-sunlight-moonlight.jpg,roy-lichtenstein_woman-sunlight-moonlight.jpg,train,train,
cubism_wifredo-lam_mother-and-child-ii-1939.jpg,train,cubism,Cubism,portrait,wifredo-lam,mother-and-child-ii-1939.jpg,Cubism/wifredo-lam_mother-and-child-ii-1939.jpg,wifredo-lam_mother-and-child-ii-1939.jpg,train,train,
color-field-painting_mark-rothko_red-white-and-brown.jpg,train,color_field_painting,Color_Field_Painting,abstract_painting,mark-rothko,red-white-and-brown.jpg,Color_Field_Painting/mark-rothko_red-white-and-brown.jpg,mark-rothko_red-white-and-brown.jpg,val,val,
post-impressionism_victor-borisov-musatov_summer-melody-sketch-for-a-panel.jpg,train,post_impressionism,Post_Impressionism,genre_painting,victor-borisov-musatov,summer-melody-sketch-for-a-panel.jpg,Post_Impressionism/victor-borisov-musatov_summer-melody-sketch-for-a-panel.jpg,victor-borisov-musatov_summer-melody-sketch-for-a-panel.jpg,train,train,
northern-renaissance_petrus-christus_edward-grimston-1446.jpg,train,northern_renaissance,Northern_Renaissance,portrait,petrus-christus,edward-grimston-1446.jpg,Northern_Renaissance/petrus-christus_edward-grimston-1446.jpg,petrus-christus_edward-grimston-1446.jpg,val,val,
post-impressionism_vincent-van-gogh_tree-with-ivy-in-the-asylum-garden-1889.jpg,train,post_impressionism,Post_Impressionism,sketch_and_study,vincent-van-gogh,tree-with-ivy-in-the-asylum-garden-1889.jpg,Post_Impressionism/vincent-van-gogh_tree-with-ivy-in-the-asylum-garden-1889.jpg,vincent-van-gogh_tree-with-ivy-in-the-asylum-garden-1889.jpg,train,train,train
new-realism_edward-hopper_el-palacio.jpg,train,new_realism,New_Realism,cityscape,edward-hopper,el-palacio.jpg,New_Realism/edward-hopper_el-palacio.jpg,edward-hopper_el-palacio.jpg,train,train,
rococo_antoine-pesne_portrait-of-the-dancer-barbara-campanini-aka-la-barbarina.jpg,train,rococo,Rococo,portrait,antoine-pesne,portrait-of-the-dancer-barbara-campanini-aka-la-barbarina.jpg,Rococo/antoine-pesne_portrait-of-the-dancer-barbara-campanini-aka-la-barbarina.jpg,antoine-pesne_portrait-of-the-dancer-barbara-campanini-aka-la-barbarina.jpg,val,val,
high-renaissance_vittore-carpaccio_the-arrival-of-the-english-ambassadors-1498.jpg,train,high_renaissance,High_Renaissance,religious_painting,vittore-carpaccio,the-arrival-of-the-english-ambassadors-1498.jpg,High_Renaissance/vittore-carpaccio_the-arrival-of-the-english-ambassadors-1498.jpg,vittore-carpaccio_the-arrival-of-the-english-ambassadors-1498.jpg,train,train,
mannerism-late-renaissance_giorgio-vasari_pentecost.jpg,train,mannerism_late_renaissance,Mannerism_Late_Renaissance,religious_painting,giorgio-vasari,pentecost.jpg,Mannerism_Late_Renaissance/giorgio-vasari_pentecost.jpg,giorgio-vasari_pentecost.jpg,train,train,
high-renaissance_andrea-mantegna_christ-the-redeemer-1493.jpg,train,high_renaissance,High_Renaissance,religious_painting,andrea-mantegna,christ-the-redeemer-1493.jpg,High_Renaissance/andrea-mantegna_christ-the-redeemer-1493.jpg,andrea-mantegna_christ-the-redeemer-1493.jpg,train,train,
romanticism_karl-bodmer_remarkable-hills-on-the-upper-missouri-plate-34-from-volume-2-of-travels-in-the-interior-of-1843.jpg,train,romanticism,Romanticism,landscape,karl-bodmer,remarkable-hills-on-the-upper-missouri-plate-34-from-volume-2-of-travels-in-the-interior-of-1843.jpg,Romanticism/karl-bodmer_remarkable-hills-on-the-upper-missouri-plate-34-from-volume-2-of-travels-in-the-interior-of-1843.jpg,karl-bodmer_remarkable-hills-on-the-upper-missouri-plate-34-from-volume-2-of-travels-in-the-interior-of-1843.jpg,val,val,
color-field-painting_gene-davis_two-yellows-1959(1).jpg,train,color_field_painting,Color_Field_Painting,abstract_painting,gene-davis,two-yellows-1959(1).jpg,Color_Field_Painting/gene-davis_two-yellows-1959(1).jpg,gene-davis_two-yellows-1959(1).jpg,train,train,
contemporary-realism_neil-welliver_study-for-ice-flow-allagash.jpg,train,contemporary_realism,Contemporary_Realism,landscape,neil-welliver,study-for-ice-flow-allagash.jpg,Contemporary_Realism/neil-welliver_study-for-ice-flow-allagash.jpg,neil-welliver_study-for-ice-flow-allagash.jpg,val,val,
baroque_sebastien-bourdon_presumed-portrait-of-ren-descartes.jpg,train,baroque,Baroque,portrait,sebastien-bourdon,presumed-portrait-of-ren-descartes.jpg,Baroque/sebastien-bourdon_presumed-portrait-of-ren-descartes.jpg,sebastien-bourdon_presumed-portrait-of-ren-descartes.jpg,val,val,
mannerism-late-renaissance_el-greco_apostle-st-thaddeus-jude.jpg,train,mannerism_late_renaissance,Mannerism_Late_Renaissance,religious_painting,el-greco,apostle-st-thaddeus-jude.jpg,Mannerism_Late_Renaissance/el-greco_apostle-st-thaddeus-jude.jpg,el-greco_apostle-st-thaddeus-jude.jpg,train,train,
early-renaissance_leonardo-da-vinci_profile-of-a-warrior-in-helmet.jpg,train,early_renaissance,Early_Renaissance,portrait,leonardo-da-vinci,profile-of-a-warrior-in-helmet.jpg,Early_Renaissance/leonardo-da-vinci_profile-of-a-warrior-in-helmet.jpg,leonardo-da-vinci_profile-of-a-warrior-in-helmet.jpg,val,val,
synthetic-cubism_pablo-picasso_guitar-and-bottle-1913.jpg,train,synthetic_cubism,Synthetic_Cubism,still_life,pablo-picasso,guitar-and-bottle-1913.jpg,Synthetic_Cubism/pablo-picasso_guitar-and-bottle-1913.jpg,pablo-picasso_guitar-and-bottle-1913.jpg,train,train,train
contemporary-realism_richard-whitney_spring-thaw.jpg,train,contemporary_realism,Contemporary_Realism,landscape,richard-whitney,spring-thaw.jpg,Contemporary_Realism/richard-whitney_spring-thaw.jpg,richard-whitney_spring-thaw.jpg,train,train,
fauvism_raoul-dufy_4th-of-july-1906.jpg,train,fauvism,Fauvism,genre_painting,raoul-dufy,4th-of-july-1906.jpg,Fauvism/raoul-dufy_4th-of-july-1906.jpg,raoul-dufy_4th-of-july-1906.jpg,train,train,
ukiyo-e_utagawa-kuniyoshi_osho-catching-a-carp.jpg,train,ukiyo_e,Ukiyo_e,genre_painting,utagawa-kuniyoshi,osho-catching-a-carp.jpg,Ukiyo_e/utagawa-kuniyoshi_osho-catching-a-carp.jpg,utagawa-kuniyoshi_osho-catching-a-carp.jpg,train,train,
analytical-cubism_jean-metzinger_la-femme-au-cheval-1912.jpg,train,analytical_cubism,Analytical_Cubism,genre_painting,jean-metzinger,la-femme-au-cheval-1912.jpg,Analytical_Cubism/jean-metzinger_la-femme-au-cheval-1912.jpg,jean-metzinger_la-femme-au-cheval-1912.jpg,train,train,
baroque_guido-reni_saint-mark-1621.jpg,train,baroque,Baroque,religious_painting,guido-reni,saint-mark-1621.jpg,Baroque/guido-reni_saint-mark-1621.jpg,guido-reni_saint-mark-1621.jpg,train,train,
pointillism_henri-edmond-cross_the-mediterranean-coast.jpg,train,pointillism,Pointillism,landscape,henri-edmond-cross,the-mediterranean-coast.jpg,Pointillism/henri-edmond-cross_the-mediterranean-coast.jpg,henri-edmond-cross_the-mediterranean-coast.jpg,val,val,
new-realism_yiannis-tsaroychis_dominic-as-summer-1975.jpg,train,new_realism,New_Realism,portrait,yiannis-tsaroychis,dominic-as-summer-1975.jpg,New_Realism/yiannis-tsaroychis_dominic-as-summer-1975.jpg,yiannis-tsaroychis_dominic-as-summer-1975.jpg,val,val,
minimalism_rodolfo-arico_untitled-1988.jpg,train,minimalism,Minimalism,abstract_painting,rodolfo-arico,untitled-1988.jpg,Minimalism/rodolfo-arico_untitled-1988.jpg,rodolfo-arico_untitled-1988.jpg,train,train,
romanticism_gustave-dore_don-quixote-13.jpg,train,romanticism,Romanticism,illustration,gustave-dore,don-quixote-13.jpg,Romanticism/gustave-dore_don-quixote-13.jpg,gustave-dore_don-quixote-13.jpg,train,train,train
high-renaissance_andrea-del-sarto_christ-at-the-scourge-column.jpg,train,high_renaissance,High_Renaissance,religious_painting,andrea-del-sarto,christ-at-the-scourge-column.jpg,High_Renaissance/andrea-del-sarto_christ-at-the-scourge-column.jpg,andrea-del-sarto_christ-at-the-scourge-column.jpg,val,val,
naive-art-primitivism_jules-lefranc_le-metro-aerien.jpg,train,naive_art_primitivism,Naive_Art_Primitivism,cityscape,jules-lefranc,le-metro-aerien.jpg,Naive_Art_Primitivism/jules-lefranc_le-metro-aerien.jpg,jules-lefranc_le-metro-aerien.jpg,val,val,
color-field-painting_mark-rothko_no-7-dark-over-light-1954.jpg,train,color_field_painting,Color_Field_Painting,abstract_painting,mark-rothko,no-7-dark-over-light-1954.jpg,Color_Field_Painting/mark-rothko_no-7-dark-over-light-1954.jpg,mark-rothko_no-7-dark-over-light-1954.jpg,train,train,
realism_vincent-van-gogh_wheat-field-with-mower-and-a-stooping-peasant-woman-1885.jpg,train,realism,Realism,sketch_and_study,vincent-van-gogh,wheat-field-with-mower-and-a-stooping-peasant-woman-1885.jpg,Realism/vincent-van-gogh_wheat-field-with-mower-and-a-stooping-peasant-woman-1885.jpg,vincent-van-gogh_wheat-field-with-mower-and-a-stooping-peasant-woman-1885.jpg,train,train,train
impressionism_pierre-auguste-renoir_peaches-and-almonds.jpg,train,impressionism,Impressionism,still_life,pierre-auguste-renoir,peaches-and-almonds.jpg,Impressionism/pierre-auguste-renoir_peaches-and-almonds.jpg,pierre-auguste-renoir_peaches-and-almonds.jpg,train,train,train
ukiyo-e_katsushika-hokusai_an-older-woman-hits-another-woman-with-her-shoe.jpg,train,ukiyo_e,Ukiyo_e,genre_painting,katsushika-hokusai,an-older-woman-hits-another-woman-with-her-shoe.jpg,Ukiyo_e/katsushika-hokusai_an-older-woman-hits-another-woman-with-her-shoe.jpg,katsushika-hokusai_an-older-woman-hits-another-woman-with-her-shoe.jpg,train,train,
abstract-expressionism_esteban-vicente_composition-1997.jpg,train,abstract_expressionism,Abstract_Expressionism,abstract_painting,esteban-vicente,composition-1997.jpg,Abstract_Expressionism/esteban-vicente_composition-1997.jpg,esteban-vicente_composition-1997.jpg,train,train,
synthetic-cubism_pablo-picasso_head-of-a-man-1913.jpg,train,synthetic_cubism,Synthetic_Cubism,portrait,pablo-picasso,head-of-a-man-1913.jpg,Synthetic_Cubism/pablo-picasso_head-of-a-man-1913.jpg,pablo-picasso_head-of-a-man-1913.jpg,train,train,train
art-nouveau-modern_gustav-klimt_reclining-nude-lying-on-her-stomach-and-facing-right.jpg,train,art_nouveau_modern,Art_Nouveau_Modern,nude_painting,gustav-klimt,reclining-nude-lying-on-her-stomach-and-facing-right.jpg,Art_Nouveau_Modern/gustav-klimt_reclining-nude-lying-on-her-stomach-and-facing-right.jpg,gustav-klimt_reclining-nude-lying-on-her-stomach-and-facing-right.jpg,train,train,
rococo_dmitry-levitzky_portrait-of-prince-alexander-prozorovskiy-1779.jpg,train,rococo,Rococo,portrait,dmitry-levitzky,portrait-of-prince-alexander-prozorovskiy-1779.jpg,Rococo/dmitry-levitzky_portrait-of-prince-alexander-prozorovskiy-1779.jpg,dmitry-levitzky_portrait-of-prince-alexander-prozorovskiy-1779.jpg,train,train,
high-renaissance_leonardo-da-vinci_the-lady-with-the-ermine-cecilia-gallerani-1496.jpg,train,high_renaissance,High_Renaissance,portrait,leonardo-da-vinci,the-lady-with-the-ermine-cecilia-gallerani-1496.jpg,High_Renaissance/leonardo-da-vinci_the-lady-with-the-ermine-cecilia-gallerani-1496.jpg,leonardo-da-vinci_the-lady-with-the-ermine-cecilia-gallerani-1496.jpg,train,train,
pointillism_georges-seurat_the-river-seine-at-la-grande-jatte-1888.jpg,train,pointillism,Pointillism,landscape,georges-seurat,the-river-seine-at-la-grande-jatte-1888.jpg,Pointillism/georges-seurat_the-river-seine-at-la-grande-jatte-1888.jpg,georges-seurat_the-river-seine-at-la-grande-jatte-1888.jpg,train,train,
symbolism_ferdinand-hodler_from-le-grand-muveran-villars-1912.jpg,train,symbolism,Symbolism,landscape,ferdinand-hodler,from-le-grand-muveran-villars-1912.jpg,Symbolism/ferdinand-hodler_from-le-grand-muveran-villars-1912.jpg,ferdinand-hodler_from-le-grand-muveran-villars-1912.jpg,train,train,
romanticism_vasily-tropinin_family-portrait-of-counts-morkovs-1813.jpg,train,romanticism,Romanticism,portrait,vasily-tropinin,family-portrait-of-counts-morkovs-1813.jpg,Romanticism/vasily-tropinin_family-portrait-of-counts-morkovs-1813.jpg,vasily-tropinin_family-portrait-of-counts-morkovs-1813.jpg,train,train,
art-nouveau-modern_franklin-carmichael_lake-wabagishik-1928.jpg,train,art_nouveau_modern,Art_Nouveau_Modern,landscape,franklin-carmichael,lake-wabagishik-1928.jpg,Art_Nouveau_Modern/franklin-carmichael_lake-wabagishik-1928.jpg,franklin-carmichael_lake-wabagishik-1928.jpg,train,train,
new-realism_john-french-sloan_gloucester-inlet-1914.jpg,train,new_realism,New_Realism,landscape,john-french-sloan,gloucester-inlet-1914.jpg,New_Realism/john-french-sloan_gloucester-inlet-1914.jpg,john-french-sloan_gloucester-inlet-1914.jpg,train,train,
realism_vasily-perov_teatime-in-mytischi-near-moscow-1862.jpg,train,realism,Realism,sketch_and_study,vasily-perov,teatime-in-mytischi-near-moscow-1862.jpg,Realism/vasily-perov_teatime-in-mytischi-near-moscow-1862.jpg,vasily-perov_teatime-in-mytischi-near-moscow-1862.jpg,train,train,
naive-art-primitivism_arman-manookian_hawaiians.jpg,train,naive_art_primitivism,Naive_Art_Primitivism,genre_painting,arman-manookian,hawaiians.jpg,Naive_Art_Primitivism/arman-manookian_hawaiians.jpg,arman-manookian_hawaiians.jpg,train,train,
color-field-painting_michel-carrade_unknown-title-15.jpg,train,color_field_painting,Color_Field_Painting,abstract_painting,michel-carrade,unknown-title-15.jpg,Color_Field_Painting/michel-carrade_unknown-title-15.jpg,michel-carrade_unknown-title-15.jpg,train,train,
synthetic-cubism_juan-gris_fruit-bowl-book-and-newspaper.jpg,train,synthetic_cubism,Synthetic_Cubism,still_life,juan-gris,fruit-bowl-book-and-newspaper.jpg,Synthetic_Cubism/juan-gris_fruit-bowl-book-and-newspaper.jpg,juan-gris_fruit-bowl-book-and-newspaper.jpg,train,train,
expressionism_pablo-picasso_untitled-1936-7.jpg,train,expressionism,Expressionism,still_life,pablo-picasso,untitled-1936-7.jpg,Expressionism/pablo-picasso_untitled-1936-7.jpg,pablo-picasso_untitled-1936-7.jpg,train,train,train
art-nouveau-modern_pablo-picasso_courtesan-with-necklace-of-gems-1901.jpg,train,art_nouveau_modern,Art_Nouveau_Modern,portrait,pablo-picasso,courtesan-with-necklace-of-gems-1901.jpg,Art_Nouveau_Modern/pablo-picasso_courtesan-with-necklace-of-gems-1901.jpg,pablo-picasso_courtesan-with-necklace-of-gems-1901.jpg,train,train,train
fauvism_charles-lapicque_untitled-1.jpg,train,fauvism,Fauvism,landscape,charles-lapicque,untitled-1.jpg,Fauvism/charles-lapicque_untitled-1.jpg,charles-lapicque_untitled-1.jpg,val,val,
art-nouveau-modern_raphael-kirchner_bubbles-1916.jpg,train,art_nouveau_modern,Art_Nouveau_Modern,genre_painting,raphael-kirchner,bubbles-1916.jpg,Art_Nouveau_Modern/raphael-kirchner_bubbles-1916.jpg,raphael-kirchner_bubbles-1916.jpg,train,train,train
realism_giovanni-boldini_the-laundry-1874.jpg,train,realism,Realism,genre_painting,giovanni-boldini,the-laundry-1874.jpg,Realism/giovanni-boldini_the-laundry-1874.jpg,giovanni-boldini_the-laundry-1874.jpg,train,train,
contemporary-realism_jamie-wyeth_the-red-house-1972.jpg,train,contemporary_realism,Contemporary_Realism,landscape,jamie-wyeth,the-red-house-1972.jpg,Contemporary_Realism/jamie-wyeth_the-red-house-1972.jpg,jamie-wyeth_the-red-house-1972.jpg,train,train,
expressionism_alberto-burri_upper-piazza-1947.jpg,train,expressionism,Expressionism,cityscape,alberto-burri,upper-piazza-1947.jpg,Expressionism/alberto-burri_upper-piazza-1947.jpg,alberto-burri_upper-piazza-1947.jpg,val,val,
northern-renaissance_albrecht-durer_doomsday.jpg,train,northern_renaissance,Northern_Renaissance,religious_painting,albrecht-durer,doomsday.jpg,Northern_Renaissance/albrecht-durer_doomsday.jpg,albrecht-durer_doomsday.jpg,train,train,train
early-renaissance_sandro-botticelli_three-miracles-of-st-zenobius-1505-1(1).jpg,train,early_renaissance,Early_Renaissance,religious_painting,sandro-botticelli,three-miracles-of-st-zenobius-1505-1(1).jpg,Early_Renaissance/sandro-botticelli_three-miracles-of-st-zenobius-1505-1(1).jpg,sandro-botticelli_three-miracles-of-st-zenobius-1505-1(1).jpg,train,train,
impressionism_claude-monet_camille-and-jean-monet-in-the-garden-at-argenteuil.jpg,train,impressionism,Impressionism,genre_painting,claude-monet,camille-and-jean-monet-in-the-garden-at-argenteuil.jpg,Impressionism/claude-monet_camille-and-jean-monet-in-the-garden-at-argenteuil.jpg,claude-monet_camille-and-jean-monet-in-the-garden-at-argenteuil.jpg,train,train,train
minimalism_jean-degottex_horsph-re.jpg,train,minimalism,Minimalism,abstract_painting,jean-degottex,horsph-re.jpg,Minimalism/jean-degottex_horsph-re.jpg,jean-degottex_horsph-re.jpg,train,train,
abstract-expressionism_alice-baber_golden-center-in-the-ladder-1970.jpg,train,abstract_expressionism,Abstract_Expressionism,abstract_painting,alice-baber,golden-center-in-the-ladder-1970.jpg,Abstract_Expressionism/alice-baber_golden-center-in-the-ladder-1970.jpg,alice-baber_golden-center-in-the-ladder-1970.jpg,val,val,
cubism_pablo-picasso_head-of-a-man-1908.jpg,train,cubism,Cubism,portrait,pablo-picasso,head-of-a-man-1908.jpg,Cubism/pablo-picasso_head-of-a-man-1908.jpg,pablo-picasso_head-of-a-man-1908.jpg,val,val,val
pointillism_henri-edmond-cross_by-the-mediterranean.jpg,train,pointillism,Pointillism,genre_painting,henri-edmond-cross,by-the-mediterranean.jpg,Pointillism/henri-edmond-cross_by-the-mediterranean.jpg,henri-edmond-cross_by-the-mediterranean.jpg,train,train,
fauvism_georges-braque_estaque-the-harbour-1906.jpg,train,fauvism,Fauvism,landscape,georges-braque,estaque-the-harbour-1906.jpg,Fauvism/georges-braque_estaque-the-harbour-1906.jpg,georges-braque_estaque-the-harbour-1906.jpg,train,train,
ukiyo-e_utagawa-sadatora_hinaogi-of-the-daikokuya.jpg,train,ukiyo_e,Ukiyo_e,portrait,utagawa-sadatora,hinaogi-of-the-daikokuya.jpg,Ukiyo_e/utagawa-sadatora_hinaogi-of-the-daikokuya.jpg,utagawa-sadatora_hinaogi-of-the-daikokuya.jpg,val,val,
early-renaissance_domenico-ghirlandaio_portrait-of-giovanna-tornabuoni.jpg,train,early_renaissance,Early_Renaissance,portrait,domenico-ghirlandaio,portrait-of-giovanna-tornabuoni.jpg,Early_Renaissance/domenico-ghirlandaio_portrait-of-giovanna-tornabuoni.jpg,domenico-ghirlandaio_portrait-of-giovanna-tornabuoni.jpg,train,train,
new-realism_edward-hopper_railroad-sunset.jpg,train,new_realism,New_Realism,landscape,edward-hopper,railroad-sunset.jpg,New_Realism/edward-hopper_railroad-sunset.jpg,edward-hopper_railroad-sunset.jpg,val,val,
pop-art_andy-warhol_untitled-red-boot-wit-holly.jpg,train,pop_art,Pop_Art,still_life,andy-warhol,untitled-red-boot-wit-holly.jpg,Pop_Art/andy-warhol_untitled-red-boot-wit-holly.jpg,andy-warhol_untitled-red-boot-wit-holly.jpg,val,val,
realism_mykola-yaroshenko_life-is-everywhere-1888.jpg,train,realism,Realism,genre_painting,mykola-yaroshenko,life-is-everywhere-1888.jpg,Realism/mykola-yaroshenko_life-is-everywhere-1888.jpg,mykola-yaroshenko_life-is-everywhere-1888.jpg,train,train,
art-nouveau-modern_aubrey-beardsley_the-climax-1893.jpg,train,art_nouveau_modern,Art_Nouveau_Modern,illustration,aubrey-beardsley,the-climax-1893.jpg,Art_Nouveau_Modern/aubrey-beardsley_the-climax-1893.jpg,aubrey-beardsley_the-climax-1893.jpg,train,train,
pop-art_andy-warhol_che-guevara.jpg,train,pop_art,Pop_Art,portrait,andy-warhol,che-guevara.jpg,Pop_Art/andy-warhol_che-guevara.jpg,andy-warhol_che-guevara.jpg,train,train,
synthetic-cubism_juan-gris_photograph-of-violin-and-checkerboard-1913.jpg,train,synthetic_cubism,Synthetic_Cubism,still_life,juan-gris,photograph-of-violin-and-checkerboard-1913.jpg,Synthetic_Cubism/juan-gris_photograph-of-violin-and-checkerboard-1913.jpg,juan-gris_photograph-of-violin-and-checkerboard-1913.jpg,train,train,
